listing_id,price,accommodates,bedrooms,bathrooms,room_type,property_type,review_scores_rating,booking_rate,weekend_booking_rate,summer_booking_rate,winter_booking_rate,total_review_count,recent_review_count,avg_review_length,estimated_annual_revenue,log_revenue
688334639074326203,80.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.83,0.0684931506849315,0.0673076923076923,0.0,0.0,195.0,60.0,233.13846153846154,2000.0,7.601402334583733
688455980810539382,175.0,6,3.0,1.0,Entire home/apt,Entire home,4.67,0.1095890410958904,0.09615384615384616,0.0,0.0,3.0,1.0,280.6666666666667,6999.999999999999,8.853808274977197
688819868677420151,199.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.8547945205479452,0.8557692307692307,0.6739130434782609,1.0,1.0,0.0,67.0,62088.00000000001,11.036324118576157
689274585597211003,142.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.95,0.057534246575342465,0.057692307692307696,0.0,0.0,20.0,14.0,198.55,2981.9999999999995,8.000684784514748
689867740143166157,79.0,2,1.0,1.0,Private room,Private room in condo,4.85,0.8301369863013699,0.8173076923076923,1.0,0.7666666666666667,124.0,38.0,192.7983870967742,23937.0,10.083222433433315
690407010596749053,20.0,1,1.0,2.0,Shared room,Shared room in rental unit,,0.09863013698630137,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,720.0,6.580639137284949
691001213391970027,338.0,4,2.0,2.0,Entire home/apt,Entire rental unit,,0.11232876712328767,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,13858.0,9.536690120068803
691083845231626916,92.0,3,1.0,1.0,Entire home/apt,Entire rental unit,,0.26301369863013696,0.2692307692307692,0.7934782608695652,0.0,0.0,0.0,0.0,8831.999999999998,9.086249986745132
691134333138891350,100.0,5,2.0,1.5,Entire home/apt,Entire home,5.0,0.6876712328767123,0.6923076923076923,0.0,1.0,2.0,1.0,296.0,25099.999999999996,10.130662964963708
691309129299425143,339.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.72,0.07123287671232877,0.08653846153846154,0.0,0.0,194.0,90.0,197.89175257731958,8814.0,9.08421009483197
691312221570467988,594.0,6,2.0,1.5,Entire home/apt,Entire rental unit,4.73,0.32054794520547947,0.3269230769230769,0.0,0.4888888888888889,33.0,12.0,216.15151515151516,69498.0,11.14906764296016
691316273218731600,348.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.73,0.1095890410958904,0.125,0.0,0.0,148.0,67.0,178.8918918918919,13919.999999999998,9.541153770388567
691318629391940760,536.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.74,0.12876712328767123,0.125,0.0,0.0,104.0,42.0,197.8846153846154,25192.000000000004,10.134321457134345
691322048105899974,589.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.71,0.1232876712328767,0.14423076923076922,0.0,0.05555555555555555,76.0,19.0,201.57894736842104,26505.0,10.185126401440623
691326038792581803,231.0,6,2.0,3.0,Entire home/apt,Entire rental unit,4.82,0.33972602739726027,0.34615384615384615,0.043478260869565216,0.5666666666666667,39.0,19.0,221.64102564102564,28644.0,10.262734186842678
691332488194992513,643.0,6,3.0,2.0,Entire home/apt,Entire rental unit,4.71,0.1643835616438356,0.17307692307692307,0.0,0.044444444444444446,181.0,60.0,218.0331491712707,38580.0,10.560515206289688
691834194332777776,213.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.0,0.4273972602739726,0.4230769230769231,0.0,0.9777777777777777,2.0,0.0,5.5,33228.0,10.411178267606632
691839303832373241,117.0,6,2.0,1.0,Entire home/apt,Entire condo,4.52,0.06575342465753424,0.08653846153846154,0.0,0.05555555555555555,69.0,20.0,183.46376811594203,2808.0,7.940583827104244
692075993209327711,35.0,2,1.0,1.0,Private room,Private room in home,4.5,0.8082191780821918,0.8076923076923077,1.0,1.0,8.0,0.0,231.875,10325.0,9.242420265439595
693600211946568706,123.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.85,0.12054794520547946,0.16346153846153846,0.13043478260869565,0.022222222222222223,136.0,50.0,197.8014705882353,5412.0,8.596558746796978
694723529328289405,155.0,2,0.0,1.0,Entire home/apt,Entire rental unit,,0.7671232876712328,0.7692307692307693,0.32608695652173914,1.0,0.0,0.0,0.0,43399.99999999999,10.6782377612977
694725752603540579,199.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.4328767123287671,0.4230769230769231,0.0,0.9777777777777777,0.0,0.0,0.0,31442.0,10.355931661838287
695325196244258853,200.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.10136986301369863,0.09615384615384616,0.0,0.0,1.0,0.0,190.0,7400.0,8.909370405197466
695652663607624015,326.0,12,5.0,2.0,Entire home/apt,Entire rental unit,4.97,0.29041095890410956,0.41346153846153844,0.21739130434782608,0.2111111111111111,164.0,43.0,321.0914634146341,34556.0,10.450365413594616
695959922959963960,65.0,2,1.0,1.0,Private room,Private room in condo,4.78,0.07671232876712329,0.0673076923076923,0.043478260869565216,0.0,41.0,12.0,194.90243902439025,1820.0000000000002,7.507141079727608
696927122155046737,144.0,3,1.0,1.0,Entire home/apt,Entire condo,5.0,0.08493150684931507,0.07692307692307693,0.0,0.0,4.0,0.0,168.75,4464.0,8.4040244933106
696938153210729711,144.0,3,1.0,1.0,Entire home/apt,Entire condo,5.0,0.024657534246575342,0.019230769230769232,0.0,0.0,4.0,1.0,110.5,1296.0,7.167809184316444
696946811670176035,163.0,3,1.0,1.0,Entire home/apt,Entire condo,5.0,0.13150684931506848,0.125,0.0,0.0,1.0,0.0,134.0,7824.0,8.965079015408355
697074182419703604,175.0,2,1.0,1.0,Entire home/apt,Entire serviced apartment,,0.8191780821917808,0.8269230769230769,1.0,0.6555555555555556,0.0,0.0,0.0,52324.99999999999,10.865248658455041
697425620013484316,562.0,12,4.0,2.5,Entire home/apt,Entire townhouse,4.91,0.13150684931506848,0.17307692307692307,0.13043478260869565,0.022222222222222223,151.0,50.0,248.05298013245033,26975.999999999996,10.202739930102645
697828213237048163,81.0,4,2.0,1.0,Entire home/apt,Entire rental unit,5.0,0.6136986301369863,0.6057692307692307,1.0,0.0,4.0,1.0,416.0,18144.000000000004,9.806150319647172
697860758521576187,177.0,5,2.0,1.0,Entire home/apt,Entire guest suite,4.98,0.0958904109589041,0.14423076923076922,0.0,0.1,56.0,18.0,260.875,6195.0,8.73165920153676
697907130749513860,102.0,1,1.0,1.0,Entire home/apt,Entire rental unit,4.57,0.6,0.6057692307692307,1.0,0.0,7.0,3.0,366.85714285714283,22338.0,10.014089308863923
699280220847287025,146.0,7,2.0,1.0,Entire home/apt,Entire rental unit,4.81,0.1178082191780822,0.125,0.0,0.03333333333333333,80.0,17.0,180.7,6278.0,8.744966011114109
699893435812202605,2400.0,14,5.0,6.5,Entire home/apt,Entire home,5.0,0.019178082191780823,0.028846153846153848,0.0,0.0,33.0,4.0,286.8787878787879,16800.0,9.729193687429403
699925042081907270,646.0,8,4.0,3.5,Entire home/apt,Entire home,,0.10684931506849316,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,25194.0,10.134400841114699
699927505136500413,4500.0,12,5.0,3.5,Entire home/apt,Entire home,5.0,0.01643835616438356,0.019230769230769232,0.0,0.0,13.0,2.0,257.84615384615387,26999.999999999996,10.203629181337648
699927757518228053,329.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.59,0.0273972602739726,0.019230769230769232,0.010869565217391304,0.0,107.0,6.0,261.57943925233644,3290.0,8.098946748943339
700016079489822320,79.0,2,1.0,1.0,Entire home/apt,Entire condo,4.8,0.12602739726027398,0.125,0.0,0.0,10.0,8.0,323.3,3634.0,8.19836438996762
700062925425980212,189.0,8,2.0,2.0,Entire home/apt,Entire rental unit,4.69,0.04657534246575343,0.0673076923076923,0.0,0.0,64.0,26.0,232.6875,3213.0,8.075271546297458
700201917924451492,90.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.73,0.6547945205479452,0.6826923076923077,1.0,0.044444444444444446,101.0,34.0,225.17821782178217,21509.999999999996,9.976319711185798
700219220847904319,104.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.74,0.5863013698630137,0.6346153846153846,1.0,0.022222222222222223,114.0,48.0,223.19298245614036,22256.0,10.010411844857636
700267927388746877,197.0,5,2.0,2.0,Entire home/apt,Entire rental unit,4.89,0.010958904109589041,0.019230769230769232,0.0,0.0,19.0,2.0,191.47368421052633,788.0,6.670766320845874
700756881572123144,90.0,4,2.0,1.0,Entire home/apt,Entire home,4.96,0.16712328767123288,0.17307692307692307,0.06521739130434782,0.06666666666666667,238.0,81.0,218.2983193277311,5490.0,8.610865667278873
700788215071379750,236.0,7,3.0,2.0,Entire home/apt,Entire condo,4.93,0.22465753424657534,0.25,0.15217391304347827,0.022222222222222223,137.0,42.0,209.16058394160584,19352.0,9.870602725200351
700938257605355958,138.0,6,2.0,2.0,Entire home/apt,Entire townhouse,4.97,0.32054794520547947,0.34615384615384615,0.8043478260869565,0.011111111111111112,96.0,28.0,265.03125,16146.000000000002,9.689489552881621
701061003322026604,267.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.43561643835616437,0.4326923076923077,0.0,1.0,0.0,0.0,0.0,42453.0,10.656176415804389
701150071038475143,187.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.23013698630136986,0.22115384615384615,0.0,0.2111111111111111,0.0,0.0,0.0,15708.0,9.661989075499939
701311860787764868,212.0,8,3.0,1.0,Entire home/apt,Entire rental unit,4.74,0.019178082191780823,0.028846153846153848,0.0,0.0,70.0,25.0,213.92857142857142,1484.0000000000002,7.3031700512368
701344393800438292,239.0,6,3.0,2.0,Entire home/apt,Entire rental unit,4.92,0.038356164383561646,0.038461538461538464,0.0,0.0,73.0,30.0,144.013698630137,3346.0,8.115819701211327
701445073899113339,126.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.94,0.09315068493150686,0.09615384615384616,0.0,0.0,53.0,16.0,235.18867924528303,4284.0,8.36287583103188
701678386029960660,166.0,6,3.0,2.0,Entire home/apt,Entire rental unit,4.8,0.049315068493150684,0.0673076923076923,0.0,0.0,98.0,19.0,204.1530612244898,2988.0,8.002694162283937
701986904653138052,184.0,2,0.0,1.0,Entire home/apt,Entire rental unit,,0.7643835616438356,0.7692307692307693,0.31521739130434784,1.0,0.0,0.0,0.0,51336.0,10.846167018748186
701987560432934044,189.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.32054794520547947,0.3269230769230769,0.0,0.5444444444444444,0.0,0.0,0.0,22113.000000000004,10.003966171102347
702291512504420543,272.0,7,2.0,1.0,Entire home/apt,Entire rental unit,4.86,0.8164383561643835,0.8076923076923077,1.0,0.5888888888888889,93.0,29.0,255.74193548387098,81056.0,11.302907889874925
702544116820304209,156.0,2,1.0,1.0,Entire home/apt,Entire condo,4.95,0.10410958904109589,0.09615384615384616,0.0,0.0,95.0,20.0,182.30526315789473,5928.000000000001,8.687610843707368
702820957164744664,63.0,2,1.0,1.0,Entire home/apt,Entire condo,4.9,0.9041095890410958,0.9038461538461539,1.0,0.9111111111111111,42.0,3.0,213.9047619047619,20789.999999999996,9.942275479743389
702836880005307297,155.0,8,3.0,2.0,Entire home/apt,Entire home,4.65,0.049315068493150684,0.0673076923076923,0.0,0.022222222222222223,68.0,8.0,225.72058823529412,2790.0,7.934155233536322
703093444248279743,399.0,5,2.0,2.0,Entire home/apt,Entire home,4.88,0.08493150684931507,0.07692307692307693,0.0,0.044444444444444446,60.0,13.0,250.1,12369.0,9.423029465386534
703770416622290119,427.0,5,2.0,2.0,Entire home/apt,Entire rental unit,4.89,0.12602739726027398,0.11538461538461539,0.0,0.1,47.0,20.0,176.89361702127658,19642.0,9.885476319734277
703824700652249138,166.0,10,4.0,2.0,Entire home/apt,Entire rental unit,4.85,0.3287671232876712,0.36538461538461536,0.8043478260869565,0.0,81.0,18.0,241.1851851851852,19920.0,9.899529730681785
704265676914840779,64.0,2,2.0,1.0,Private room,Private room in rental unit,4.78,0.10684931506849316,0.09615384615384616,0.0,0.0,36.0,20.0,242.91666666666666,2496.0,7.822845290279774
704582593768746311,283.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.91,0.7917808219178082,0.8076923076923077,1.0,0.5888888888888889,114.0,40.0,291.6140350877193,81787.0,11.311885812562945
704972177972466238,160.0,4,2.0,1.0,Entire home/apt,Entire home,4.73,0.00821917808219178,0.019230769230769232,0.0,0.0,11.0,5.0,345.1818181818182,480.0,6.175867270105761
705220858100158174,182.0,15,2.0,1.5,Entire home/apt,Entire condo,1.0,0.0027397260273972603,0.0,0.0,0.0,1.0,0.0,24.0,182.0,5.209486152841421
705257233553075028,410.0,10,4.0,2.5,Entire home/apt,Entire home,,0.5068493150684932,0.5096153846153846,1.0,0.0,0.0,0.0,0.0,75850.0,11.236526168605394
705697565070863438,55.0,2,1.0,1.0,Private room,Private room in home,5.0,0.28493150684931506,0.27884615384615385,0.0,0.37777777777777777,3.0,1.0,202.0,5720.0,8.651898894268529
705748124992038935,80.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.63,0.0684931506849315,0.10576923076923077,0.0,0.0,195.0,68.0,297.1384615384615,2000.0,7.601402334583733
705781782747338956,80.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.69,0.04657534246575343,0.07692307692307693,0.0,0.0,197.0,60.0,288.5431472081218,1360.0,7.215975002651466
705787115320285408,80.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.81,0.038356164383561646,0.057692307692307696,0.0,0.0,179.0,54.0,237.7094972067039,1120.0,7.02197642307216
705809815162105610,194.0,4,2.0,1.0,Entire home/apt,Entire rental unit,5.0,0.32602739726027397,0.33653846153846156,0.8043478260869565,0.0,10.0,1.0,191.0,23086.0,10.047024967532325
705815628392534448,374.0,10,4.0,2.0,Entire home/apt,Entire home,,0.5068493150684932,0.5096153846153846,1.0,0.0,0.0,0.0,0.0,69190.0,11.144626075344043
705825794135157409,167.0,12,5.0,2.0,Entire home/apt,Entire home,5.0,0.5068493150684932,0.5096153846153846,1.0,0.0,1.0,0.0,252.0,30895.000000000004,10.338382004668295
705858558343241323,410.0,12,5.0,2.0,Entire home/apt,Entire home,,0.5068493150684932,0.5096153846153846,1.0,0.0,0.0,0.0,0.0,75850.0,11.236526168605394
705920127669105187,401.0,5,2.0,2.0,Entire home/apt,Entire rental unit,4.96,0.14246575342465753,0.15384615384615385,0.0,0.15555555555555556,53.0,21.0,228.0188679245283,20852.0,9.945253101768596
706088035897468344,401.0,4,3.0,2.0,Entire home/apt,Entire serviced apartment,5.0,0.3726027397260274,0.375,0.7934782608695652,0.0,3.0,0.0,160.66666666666666,54536.0,10.906634649386172
706424149782137120,127.0,2,1.0,1.0,Entire home/apt,Entire townhouse,4.72,0.030136986301369864,0.038461538461538464,0.0,0.0,18.0,2.0,272.44444444444446,1397.0,7.242797922793756
706520595283864738,313.0,6,2.0,2.0,Entire home/apt,Entire condo,4.89,0.663013698630137,0.6923076923076923,1.0,0.1,80.0,28.0,237.8625,75746.0,11.235154118626962
706616723626653247,374.0,5,2.0,2.0,Entire home/apt,Entire rental unit,4.89,0.1232876712328767,0.1346153846153846,0.0,0.0,55.0,11.0,266.1636363636364,16830.0,9.730977703126166
706996622858575642,232.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.4328767123287671,0.4326923076923077,0.0,1.0,0.0,0.0,0.0,36656.0,10.509359684984632
707169667473381435,519.0,10,3.0,2.0,Entire home/apt,Entire townhouse,4.92,0.09041095890410959,0.14423076923076922,0.0,0.05555555555555555,122.0,31.0,249.31967213114754,17127.0,9.748469830269519
708700256475353305,67.0,2,1.0,1.0,Private room,Private room in rental unit,4.84,0.07397260273972603,0.08653846153846154,0.0,0.0,69.0,30.0,235.30434782608697,1809.0,7.501082124259871
709249451427450374,258.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.34794520547945207,0.34615384615384615,0.0,0.6777777777777778,1.0,0.0,730.0,32766.000000000004,10.397177190355384
709250431473460227,216.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.08493150684931507,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,6696.0,8.80941494391005
709253996205145218,216.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.4410958904109589,0.4423076923076923,0.0,1.0,0.0,0.0,0.0,34776.0,10.456711527718735
709620597296272459,94.0,2,1.0,1.0,Entire home/apt,Entire condo,4.96,0.11232876712328767,0.11538461538461539,0.021739130434782608,0.0,26.0,15.0,251.3846153846154,3853.9999999999995,8.25712628599743
709996877409952910,173.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.4301369863013699,0.4230769230769231,0.0,0.9888888888888889,1.0,0.0,305.0,27161.000000000004,10.209574216664013
710820308716380980,260.0,3,1.0,1.0,Entire home/apt,Entire serviced apartment,5.0,0.010958904109589041,0.009615384615384616,0.0,0.0,3.0,1.0,91.33333333333333,1040.0,6.947937068614969
710833156787651100,103.0,2,1.0,1.0,Entire home/apt,Entire guest suite,4.99,0.15616438356164383,0.20192307692307693,0.043478260869565216,0.1,116.0,41.0,303.2586206896552,5871.0,8.677950570294351
710836543165696851,260.0,3,1.0,1.0,Entire home/apt,Entire serviced apartment,,0.057534246575342465,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,5460.0,8.605387202152153
710842868920389085,390.0,4,2.0,2.0,Entire home/apt,Entire serviced apartment,5.0,0.08767123287671233,0.09615384615384616,0.0,0.0,4.0,1.0,189.75,12480.0,9.431962766918454
710992199750939461,160.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.25,0.010958904109589041,0.019230769230769232,0.0,0.0,4.0,3.0,357.25,640.0,6.46302945692067
711486142430161172,119.0,4,2.0,2.0,Entire home/apt,Entire condo,4.96,0.12054794520547946,0.1346153846153846,0.08695652173913043,0.0,128.0,46.0,214.9375,5236.0,8.563504094279487
711542495666889849,45.0,2,1.0,1.0,Private room,Private room in rental unit,4.61,0.5287671232876713,0.5384615384615384,1.0,0.0,114.0,46.0,201.87719298245614,8685.0,9.069467813094768
711614204226516428,163.0,10,4.0,2.0,Entire home/apt,Entire home,4.59,0.049315068493150684,0.0673076923076923,0.0,0.0,74.0,21.0,164.2972972972973,2934.0,7.984462732262196
711763282583895447,262.0,12,5.0,3.5,Entire home/apt,Entire home,4.77,0.8383561643835616,0.8942307692307693,1.0,0.7555555555555555,48.0,16.0,326.625,80172.0,11.291942078818346
711835451777313359,194.0,8,2.0,2.0,Entire home/apt,Entire rental unit,4.82,0.0410958904109589,0.04807692307692308,0.0,0.0,77.0,27.0,224.98701298701297,2910.0,7.976251943745623
711841142491970819,154.0,4,0.0,1.0,Entire home/apt,Entire rental unit,4.75,0.11506849315068493,0.10576923076923077,0.0,0.022222222222222223,133.0,52.0,205.11278195488723,6467.999999999999,8.774776816043985
712064164914500549,52.0,2,1.0,1.0,Entire home/apt,Entire condo,4.0,0.28493150684931506,0.28846153846153844,0.0,0.3888888888888889,4.0,0.0,269.5,5408.0,8.595819511871428
712149877484288800,49.0,2,1.0,1.0,Private room,Private room in rental unit,4.98,0.07945205479452055,0.07692307692307693,0.0,0.0,88.0,45.0,226.61363636363637,1421.0000000000002,7.259819610363186
712321671247375946,83.0,2,1.0,1.0,Private room,Private room in rental unit,5.0,0.09315068493150686,0.08653846153846154,0.0,0.0,2.0,1.0,296.0,2822.0000000000005,7.945555428253489
712446961560328553,142.0,4,0.0,1.0,Entire home/apt,Entire rental unit,4.69,0.08767123287671233,0.08653846153846154,0.0,0.0,97.0,36.0,190.27835051546393,4544.0,8.421783006611578
712453913018677418,95.0,4,2.0,1.0,Entire home/apt,Entire rental unit,5.0,0.4602739726027397,0.46153846153846156,0.33695652173913043,0.5111111111111111,6.0,3.0,203.83333333333334,15960.0,9.677903525682558
712590589578321610,226.0,8,3.0,1.5,Entire home/apt,Entire bungalow,5.0,0.6465753424657534,0.6634615384615384,1.0,0.32222222222222224,18.0,13.0,233.94444444444446,53336.00000000001,10.884385553184682
713572268062604292,161.0,5,2.0,1.0,Entire home/apt,Entire home,4.79,0.14246575342465753,0.17307692307692307,0.16304347826086957,0.0,58.0,22.0,193.60344827586206,8372.0,9.032767522204432
714510629528811186,152.0,3,1.0,1.0,Entire home/apt,Entire condo,5.0,0.0547945205479452,0.04807692307692308,0.0,0.0,4.0,1.0,104.0,3040.0,8.019941687677365
714670954953850372,347.0,16,4.0,2.5,Entire home/apt,Entire home,4.94,0.5945205479452055,0.6057692307692307,1.0,0.044444444444444446,104.0,32.0,224.46153846153845,75299.0,11.229235413787984
714788753096173742,190.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.79,0.04657534246575343,0.04807692307692308,0.0,0.0,116.0,36.0,219.0,3230.0000000000005,8.080546965824498
714911269300311047,184.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.0958904109589041,0.09615384615384616,0.0,0.0,1.0,0.0,136.0,6440.0,8.77043908654689
714911926018490296,194.0,2,0.0,1.0,Entire home/apt,Entire rental unit,5.0,0.3780821917808219,0.36538461538461536,0.0,0.7555555555555555,2.0,0.0,20.5,26772.0,10.195149195980738
715052573659056691,153.0,6,2.0,1.0,Entire home/apt,Entire condo,4.65,0.038356164383561646,0.0673076923076923,0.043478260869565216,0.0,23.0,4.0,321.2608695652174,2142.0,7.669961995473577
715151172173176559,49.0,4,2.0,1.0,Private room,Private room in condo,4.86,0.0027397260273972603,0.0,0.0,0.0,14.0,0.0,415.64285714285717,49.0,3.912023005428146
715429213182671649,204.0,8,3.0,1.0,Entire home/apt,Entire home,4.93,0.10410958904109589,0.10576923076923077,0.021739130434782608,0.06666666666666667,161.0,54.0,234.3975155279503,7752.0,8.955835144218959
715787546779520102,200.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.1917808219178082,0.19230769230769232,0.0,0.022222222222222223,0.0,0.0,0.0,13999.999999999998,9.546884034617925
716059641319014048,233.0,6,3.0,2.5,Entire home/apt,Entire bungalow,4.87,0.3561643835616438,0.41346153846153844,0.7934782608695652,0.1,31.0,23.0,411.7741935483871,30290.0,10.31860591767243
716145205114834057,195.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.63,0.07671232876712329,0.0673076923076923,0.0,0.0,72.0,36.0,219.84722222222223,5460.0,8.605387202152153
716537890901266345,244.0,2,0.0,1.0,Entire home/apt,Entire rental unit,,0.18356164383561643,0.18269230769230768,0.0,0.0,0.0,0.0,0.0,16348.0,9.701922012375412
716540562912475512,282.0,4,2.0,2.0,Entire home/apt,Entire rental unit,3.0,0.6246575342465753,0.6153846153846154,0.0,1.0,2.0,0.0,704.0,64295.99999999999,11.07126825283867
716723580140686876,138.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.84,0.2191780821917808,0.27884615384615385,0.03260869565217391,0.044444444444444446,128.0,59.0,206.6875,11040.0,9.309370895439137
716758032710845880,575.0,7,3.0,3.0,Entire home/apt,Entire rental unit,4.88,0.21095890410958903,0.2692307692307692,0.0,0.24444444444444444,101.0,41.0,190.37623762376236,44275.0,10.698198048505514
716797913778103603,573.0,7,3.0,2.5,Entire home/apt,Entire rental unit,4.89,0.18356164383561643,0.21153846153846154,0.0,0.32222222222222224,61.0,17.0,227.52459016393442,38391.0,10.555604383538082
717257767258978204,125.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.97,0.13424657534246576,0.16346153846153846,0.06521739130434782,0.0,177.0,74.0,225.26553672316385,6125.0,8.72029728739272
717314595329064364,214.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.049315068493150684,0.04807692307692308,0.0,0.0,0.0,0.0,0.0,3851.9999999999995,8.256607344626158
717315262308574985,184.0,2,0.0,1.0,Entire home/apt,Entire rental unit,5.0,0.3424657534246575,0.34615384615384615,0.0,0.6333333333333333,1.0,0.0,401.0,23000.0,10.043292972227004
717316294001772534,240.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.5178082191780822,0.5192307692307693,0.0,1.0,0.0,0.0,0.0,45360.0,10.722407984014007
717316854254786746,213.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.4301369863013699,0.4230769230769231,0.0,0.9888888888888889,0.0,0.0,0.0,33441.0,10.417567874022614
717319571924675195,203.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.35342465753424657,0.34615384615384615,0.0,0.6777777777777778,0.0,0.0,0.0,26187.0,10.173056569560982
717422695249162359,449.0,5,2.0,2.0,Entire home/apt,Entire rental unit,4.95,0.13424657534246576,0.1346153846153846,0.0,0.044444444444444446,75.0,17.0,264.44,22001.0,9.99888863729938
717735802037241047,515.0,10,5.0,4.0,Entire home/apt,Entire home,4.93,0.1726027397260274,0.18269230769230768,0.043478260869565216,0.43333333333333335,81.0,21.0,227.22222222222223,32445.0,10.387332447970344
718074898901873093,164.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.93,0.35342465753424657,0.3557692307692308,0.7934782608695652,0.0,122.0,45.0,253.2704918032787,21156.0,9.959726098983317
718984408702112637,71.0,5,2.0,1.0,Entire home/apt,Entire rental unit,5.0,0.1863013698630137,0.18269230769230768,0.0,0.0,13.0,4.0,238.0,4828.0,8.482394685873542
719144162937963429,65.0,3,1.0,1.0,Entire home/apt,Entire rental unit,4.73,0.8,0.8365384615384616,1.0,0.7666666666666667,59.0,18.0,198.9322033898305,18980.0,9.851193757814993
719446044442476192,197.0,5,3.0,2.0,Entire home/apt,Entire condo,4.97,0.3452054794520548,0.34615384615384615,1.0,0.0,58.0,25.0,244.24137931034483,24822.000000000004,10.11952592172029
719652102267175094,346.0,4,2.0,1.0,Entire home/apt,Entire home,5.0,0.30684931506849317,0.3076923076923077,0.7934782608695652,0.0,2.0,1.0,383.0,38752.0,10.564963451139608
719749238296573887,708.0,15,4.0,3.5,Entire home/apt,Entire home,4.98,0.3589041095890411,0.375,0.8043478260869565,0.15555555555555556,63.0,20.0,312.07936507936506,92748.0,11.4376521987404
719806785283511982,115.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.81,0.5589041095890411,0.5769230769230769,1.0,0.0,31.0,16.0,294.96774193548384,23460.000000000004,10.063094747044966
720122094955376213,234.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.44931506849315067,0.4423076923076923,0.0,1.0,0.0,0.0,0.0,38376.0,10.555213600795284
720123220668892033,256.0,4,2.0,2.0,Entire home/apt,Entire rental unit,,0.2493150684931507,0.25,0.0,0.25555555555555554,0.0,0.0,0.0,23296.0,10.056079875899302
720192909448709963,70.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.65,0.536986301369863,0.5673076923076923,1.0,0.0,106.0,37.0,183.77358490566039,13719.999999999998,9.526682784921174
720229053203041079,288.0,4,2.0,2.0,Entire home/apt,Entire rental unit,4.94,0.6301369863013698,0.6442307692307693,1.0,0.011111111111111112,200.0,66.0,243.805,66240.0,11.101054885563546
721077249779726934,325.0,6,3.0,2.0,Entire home/apt,Entire condo,5.0,0.19452054794520549,0.18269230769230768,0.0,0.03333333333333333,3.0,2.0,536.0,23075.0,10.04654839537678
721147372931860464,232.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.81,0.06027397260273973,0.09615384615384616,0.0,0.022222222222222223,135.0,44.0,200.66666666666666,5104.0,8.537975730598767
721164843661234870,183.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.81,0.14246575342465753,0.14423076923076922,0.0,0.044444444444444446,86.0,30.0,173.32558139534885,9516.0,9.160834952072344
721594156553924755,366.0,6,3.0,2.0,Entire home/apt,Entire rental unit,4.95,0.15616438356164383,0.17307692307692307,0.32608695652173914,0.044444444444444446,88.0,34.0,285.5,20862.0,9.945732534129874
