id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,geometry,index_right,official_neighbourhood,dist_loop_center_miles,dist_navy_pier_miles,dist_ohare_airport_miles,dist_fulton_market_miles,dist_museum_campus_miles,dist_mccormick_place_miles,min_dist_rail_miles,avg_dist_top3_rail_miles,is_rail_accessible,dist_to_shoreline_miles,dist_to_nearest_beach_miles
19124180,Great Location Studio III,14241347,Ensavi,,Near North Side,41.90003,-87.63132,Entire home/apt,114.0,1,622,2025-09-02,6.16,6,278,56,R19000045801,POINT (1175365.071419361 1906942.7737955411),17,Near North Side,1.603640658582409,1.940878663874085,19.280409857876172,1.7883567755407774,3.3861279152723993,4.1252546299572606,1.161487295448812,1.3205226637291518,0,0.43014235513986326,0.5239416761193687
19131659,Super Paradise+65 Amenities*Downtown 15 Min,90097298,Fausto,,Garfield Ridge,41.80707,-87.74879,Entire home/apt,144.0,2,95,2025-09-01,0.95,1,86,7,R17000014665,POINT (1143615.6754846056 1872828.6692812978),28,Garfield Ridge,11.052069709634022,13.288121665855623,19.728271331264025,10.685791036769594,10.915649552654852,9.87152116931997,2.5667137431764826,2.7156072769643536,0,7.943356885136352,8.844336115458768
19136596,Bridgeport Garden Apartment,133758803,Juan,,Bridgeport,41.83216,-87.64779,Entire home/apt,105.0,3,206,2025-09-08,2.06,1,254,17,R17000013719,POINT (1171078.7796413098 1882174.8079779034),64,Bridgeport,4.080622199537483,6.316674155759084,23.15951478961603,3.8271661680570985,3.9442020425583135,2.9000736592234304,0.9493522940833035,1.6161933853782953,0,2.455772882276751,4.534755824842241
19144279,"+Safe Area-Laundry-42"" TV-Mini Fridge + More!",132851466,Joey,,Norwood Park,41.99284,-87.7842,Private room,61.0,2,70,2025-08-08,0.7,3,130,15,R21000075491,POINT (1133528.414100864 1940459.4551388882),16,Norwood Park,15.875106314234708,16.212344319526384,7.6540270966196795,14.32340441933506,17.6575935709247,18.39672028560956,0.7687405142320473,0.9135854308066778,0,6.517544995081999,9.838057147986463
19158517,Redesigned Lower Level Studio in Historic Building,54727125,Matthew,,Lincoln Park,41.91222,-87.64127,Entire home/apt,121.0,32,344,2025-01-02,3.65,1,247,12,,POINT (1172620.4452919695 1911362.8101667713),33,Lincoln Park,2.9605843136244046,3.2978223189160802,17.923466202834177,2.105669321722323,4.743071570314394,5.482198284999256,1.4315609302943724,1.861296633093969,0,0.7426103132183126,0.8877157931015859
19208339,"Cozy, 2 BR, Garden Unit Crash Pad near Wicker Park",73228641,Martha,,West Town,41.912986755371094,-87.68995666503906,Entire home/apt,130.0,1,163,2025-09-07,1.78,1,326,31,R22000091497,POINT (1159366.4226086827 1911539.0492760919),11,West Town,5.504194501618225,5.841432506909901,15.379856014840357,3.952492606718575,7.286681758308215,8.025808472993077,1.1558643028997624,1.572066796954522,0,3.1772967566386323,3.3818296509617416
19242274,Beautiful Lincoln Park/ De Paul Complimentary Parking Permit,134707455,Hyun,,Lincoln Park,41.91676508629529,-87.64924413879348,Entire home/apt,184.0,3,287,2025-09-23,2.86,1,214,37,R21000070680,POINT (1170436.7686708057 1913001.6327507147),33,Lincoln Park,3.6845424964098403,4.0217805017015165,17.19950802004874,2.13284060151019,5.467029753099831,6.206156467784692,0.9796574495011069,1.9862265211591503,0,1.0733387413933464,1.2878673968018886
19263774,1 Room 1 bath E Rogers Park nr Evanston Lake & NU,1599090,Evelyn,,Rogers Park,42.02029,-87.66602,Private room,74.0,3,78,2025-08-23,0.79,2,343,13,R24000115018,POINT (1165577.0700145846 1950690.6011005538),3,Rogers Park,11.743002156648524,12.0802401619402,15.66156533059433,10.191300261748873,13.525489413338514,14.264616128023375,0.8824785229801423,1.3943580781560547,0,0.20185608116027912,7.589782393789957
19399921,Lovely 3/2.5 duplex in Wicker Park area,19061917,Anne,,West Town,41.90251,-87.66529,Entire home/apt,,3,73,2025-09-21,0.73,1,308,20,R25000132312,POINT (1166110.0442162156 1907772.641291855),11,West Town,3.5136585940860448,3.850896599377721,17.370391922372537,1.9619566991863946,5.296145850776035,6.035272565460896,1.0224171646458564,1.4574319597347294,0,2.0993263538752855,2.208037228678954
19412268,"ALOHA Wicker Park | Patio, Balcony, Soaking Tub",4069585,Liz,,West Town,41.90949,-87.67487,Entire home/apt,576.0,2,207,2025-09-12,2.14,6,227,10,R21000060733,POINT (1163482.5635283052 1910295.99314227),11,West Town,4.48919505967801,4.826433064969685,16.394855456780572,2.937493164778359,6.2716823163679996,7.010809031052861,0.6300137313994651,1.464700948956257,0,2.4731542741341834,2.627537197714452
19414085,"Stunning Spacious Flat ONLY STEPS to Wrigley, Bars",209564,Amitabh,,Lake View,41.94451,-87.65361,Entire home/apt,300.0,32,169,2023-07-16,1.68,5,169,0,,POINT (1169168.3643474632 1923102.492255459),25,Lake View,5.8378121608202385,6.175050166111914,15.046238355638343,4.286110265920588,7.620299417510228,8.35942613219509,1.9531629382663716,2.675378033874105,0,0.8499173037185647,2.5438113686155095
19424810,Stunning Retro Apartment in Andersonville,136186496,James,,Edgewater,41.98397,-87.67148,Entire home/apt,143.0,1,576,2025-09-23,5.76,1,107,64,R17000013785,POINT (1164195.7437267152 1937443.8352888424),37,Edgewater,9.495759822587548,9.832997827879224,12.891093342037383,7.944057927687898,11.278247079277538,12.017373793962399,1.1022522201720457,2.107163614480129,0,1.0557158727801725,5.3548821136197065
19432136,The University of Chicago Hospital/Campus Room,12728248,Judy,,Hyde Park,41.7911,-87.5937,Private room,,32,5,2024-05-05,0.06,2,205,0,,POINT (1185948.6054171321 1867335.020169501),1,Hyde Park,7.902285027745485,7.565047022453809,28.786335544204064,9.453986922645136,6.119797771055495,5.380671056370634,0.3421572730350355,0.4761303425310478,1,0.8735818442681403,0.7700800804260863
19454398,Bridgeport Home,96350945,Patrick,,Bridgeport,41.84507,-87.64503,Entire home/apt,237.0,2,111,2025-09-01,1.11,1,326,12,R24000115779,POINT (1171793.2582919775 1886885.181489219),64,Bridgeport,3.053188077949744,5.289240034171345,22.402716520553938,3.0703678989950056,2.9167679209705746,1.8726395376356915,1.054284213594245,1.2784793419046263,0,2.0356863365785616,4.216695884108794
19474637,"Artists Loft Living (Huge, Spacious Loft Apt)",136641917,Patrese,,Grand Boulevard,41.80893,-87.61578,Entire home/apt,,32,7,2017-11-19,0.07,1,282,0,R17000014235,POINT (1179873.0978713862 1873781.141710734),41,Grand Boulevard,5.530764367332802,6.240793102178202,26.414814883791383,7.082466262232452,3.868320988977432,3.0091503959579504,1.2879073136250025,1.5391887431972362,0,1.4933071193652014,2.2570461693899944
19483555,Private room on tree lined street in Lakeview,136739384,Suzanne,,Lake View,41.9476,-87.65317,Private room,60.0,32,32,2025-09-06,0.32,2,57,3,,POINT (1169279.1314405643 1924229.447594373),25,Lake View,6.03027205586056,6.3675100611522355,14.853778460598022,4.478570160960909,7.81275931255055,8.55188602723541,1.7926015770389112,2.689748822348463,0,0.7743485426704485,2.7061413508950265
19485349,Spacious Beautiful Apartment,127198531,Hemang,,Lower West Side,41.85439,-87.65126,Entire home/apt,,32,1,2025-05-31,0.26,1,0,1,,POINT (1170068.7748050806 1890267.8195472523),54,Lower West Side,2.739143651598142,4.975195607819742,21.43545865219595,2.3728649787337144,2.602723494618972,1.9702058356374794,0.4546806526033953,1.3061004760651178,1,2.187826147356196,3.7188163353179595
19551521,Logan Square Portrait Room,2918510,Monica,,Logan Square,41.92231,-87.71673,Entire home/apt,120.0,2,70,2025-08-03,0.7,1,170,11,R17000015078,POINT (1152054.708260478 1914882.9209976164),10,Logan Square,7.522297923915418,7.859535929207094,13.361752592543162,5.970596029015768,9.304785180605409,10.04391189529027,0.602544795789766,1.4686768934923762,0,4.3784314520569225,4.787493526886147
19554215,McCormick Convention - Condo Vacation Rentals,118125798,Jermaill,,Grand Boulevard,41.8172,-87.60829,Private room,107.0,1,82,2025-08-31,0.82,1,247,6,R17000014299,POINT (1181889.6468371565 1876811.828243263),41,Grand Boulevard,5.338692858476971,5.284877288106355,26.222743374935554,6.890394753376622,3.556205601786981,2.81707888710212,1.0447099564246964,1.3815135449416074,0,0.9267252108278973,2.3377733382888093
19574382,"Historic Old Town, Fabulous 4 Bedroom Home",33004,At Home Inn,,Lincoln Park,41.91361,-87.63841,Entire home/apt,426.0,30,175,2025-08-21,1.77,6,211,22,R18000028118,POINT (1173394.7994756338 1911875.6221451547),33,Lincoln Park,2.9110498050484845,3.2482878103401602,17.973000711410098,2.3494507918071275,4.693537061738475,5.432663776423336,1.5571878426214112,1.9458048523417226,0,0.5774890608660378,0.7268834561064338
19586298,The Grotto of Logan Square,28354664,Benjamin,,Logan Square,41.92998,-87.69981,Entire home/apt,112.0,2,444,2025-09-09,4.43,1,224,42,R24000113380,POINT (1156638.7496958852 1917711.444986407),10,Logan Square,7.1898135590258985,7.527051564317574,13.694236957432683,5.638111664126248,8.972300815715888,9.71142753040075,1.4909419762852023,1.8724252463041153,0,3.4064703744019638,4.025666260547566
19658989,ITALIAN garden apt/kids friendly/great location!!,125840045,Viviana,,Irving Park,41.9552,-87.73908,Entire home/apt,86.0,1,348,2025-09-01,3.51,1,331,29,R22000091464,POINT (1145889.1909868997 1926825.1616697947),46,Irving Park,10.95179753485418,11.289035540145855,9.932252981604401,9.400095639954529,12.73428479154417,13.47341150622903,0.43123566208797803,0.4649834996095434,1,4.925567916893951,6.534651533413645
19662106,Abby's 2720 2F,36128270,Juanita,,North Lawndale,41.85872,-87.69298,Private room,40.0,2,292,2025-09-17,2.93,4,349,18,R24000115793,POINT (1158691.0793287526 1891758.1359081485),52,North Lawndale,4.611753332551134,6.847805288772736,18.99833519817621,4.245474659686707,4.475333175571965,4.4073292896572225,0.42087541432273606,1.5625211369553509,1,4.199124131121863,4.784826766957404
19672865,301 Chicago Andersonville Nice area Free wifi,127235673,Alex,,Edgewater,41.98532,-87.67212,Private room,44.0,1,67,2024-07-14,0.67,7,360,0,R25000130972,POINT (1164017.9408176595 1937934.438674766),37,Edgewater,9.622351923909402,9.959589929201078,12.950335856595705,8.070650029009752,11.404839180599392,12.143965895284254,1.1908350738932014,2.0724203487725674,0,1.0641635399738159,5.452889263461296
19728643,Soaring Dramatic Wrigley Loft w/ PRIVATE ROOFTOP,209564,Amitabh,,Lake View,41.94558,-87.65598,Entire home/apt,719.0,2,187,2025-09-07,1.88,5,27,18,R17000016338,POINT (1168520.5226202856 1923487.299515559),25,Lake View,6.033389620531913,6.370627625823589,14.850660895926667,4.481687725632263,7.815876877221903,8.555003591906765,1.8253988661241392,2.5983731129507386,0,0.9495389389391538,2.676178080731973
19730133,Lincoln Park/DePaul Garden Suite/Street parking,139094281,Lynne,,Lincoln Park,41.91503,-87.65525,Private room,91.0,1,259,2025-09-14,2.6,3,220,31,R25000125072,POINT (1168807.1597349867 1912356.3836827122),33,Lincoln Park,3.8709742895569157,4.208212294848591,17.013076226901664,2.3192723946572658,5.653461546246906,6.392588260931767,0.6856252703542346,1.8290464609180115,0,1.4018544551652792,1.5904061984436773
19739402,Bright & Spacious Penthouse in West Town,6868651,Jason,,West Town,41.90234,-87.68647,Private room,50.0,365,16,2017-10-11,0.16,1,83,0,,POINT (1160344.6967032251 1907666.504592715),11,West Town,4.5854788239819975,4.922716829273673,16.29857169247658,3.033776929082347,6.367966080671987,7.107092795356849,0.918372430773209,1.2428724926289119,0,3.166381238780668,3.2998161387075013
19747110,"Cozy Home Living, Dogs, Kids, Free Parking, 420 OK",122444924,Jamie,,Portage Park,41.95592,-87.77595,Entire home/apt,99.0,2,175,2025-09-14,1.91,1,286,35,R18000024032,POINT (1135858.667463091 1927020.147109577),45,Portage Park,12.888446959776708,13.225684965068384,7.995603556681872,11.336745064877059,14.6709342164667,15.410060931151559,1.2564869635731888,1.4885860151603123,0,6.750833269513393,8.309560529715116
19759186,NEW Beautiful & Spacious Home Outdoor Yard & Pool,29420835,Be,,Mckinley Park,41.82497,-87.67365,Entire home/apt,487.0,32,120,2023-08-06,1.22,1,89,0,,POINT (1164051.3252039666 1879499.621606239),63,Mckinley Park,5.918243564879848,8.15429552110145,22.335221595358707,5.5519648920154205,5.781823407900679,4.737695024565795,2.3244687504525605,2.480666101982007,0,3.8797724338836916,5.41510612909258
19799074,South Loop Luxury Lofts,139765116,Jose,,Bridgeport,41.84078,-87.6612,Private room,61.0,2,27,2025-09-02,0.27,7,264,10,R22000078019,POINT (1167399.600179079 1885287.0233564535),64,Bridgeport,4.188001760840637,6.424053717062237,21.873265766740865,3.8217230879762085,4.051581603861467,3.0074532205265836,1.5248113903582006,1.657821903143495,0,2.917527597850025,4.785718892817837
19802859,Cozy Room in Uki Village close to Wicker Park,20073392,Franziska,,West Town,41.90041,-87.68499,Private room,91.0,2,28,2025-07-20,0.28,2,3,6,R21000062043,POINT (1160752.912069863 1906966.2539042204),11,West Town,4.375542071116003,4.71278007640768,16.508508445342578,2.823840176216353,6.158029327805994,6.897156042490855,0.7988425753079799,1.211872859824198,0,3.1217808898911272,3.2305013556784266
19840767,Exclusive modern room on tree lined st in Lakeview,136739384,Suzanne,,Lake View,41.94943,-87.65302,Private room,60.0,32,23,2025-08-13,0.27,2,33,4,,POINT (1169314.6439077156 1924896.6295317735),25,Lake View,6.14990642522594,6.487144430517616,14.734144091232642,4.5982045303262895,7.93239368191593,8.67152039660079,1.6994117084385212,2.6983578651958475,0,0.7351096704352077,2.8085712943231034
19856765,Urban Chic Apartment by the Magnificent Mile,10209853,Tatiana & Roupen,,Near North Side,41.89230728149414,-87.62322998046875,Entire home/apt,220.0,2,267,2025-09-14,2.69,2,169,37,R22000080935,POINT (1177590.7906339592 1904146.7392406391),17,Near North Side,1.3140638336794148,0.9897889348020809,20.231499586948175,1.6803425065438424,2.435038186200395,3.1741649008852564,0.5481629548353552,0.9041359085585791,0,0.14227443133766215,0.7940924062163126
19891950,Cozy and Private Andersonville Retro Studio,62457364,Kate,,Edgewater,41.97655,-87.67058,Entire home/apt,99.0,1,377,2025-09-02,3.78,1,199,38,R20000055194,POINT (1164461.359308671 1934741.841013095),37,Edgewater,8.933712501052872,9.270950506344548,12.429657983364736,7.382010606153221,10.716199757742862,11.455326472427723,0.6127375104739677,2.141503167730702,0,1.1397317138460565,4.881107929776417
19914093,"Peoria: Priv. 2BR apt, 6 mi. South Downtwn Chgo",134446004,Ibi,,Englewood,41.765869140625,-87.64657592773438,Entire home/apt,101.0,2,289,2025-08-16,2.99,4,351,2,R23000107643,POINT (1171602.6404418577 1858021.4597480823),71,Englewood,8.555903909627082,10.791955865848683,27.833228621125322,8.500879999566392,8.419483752647912,7.375355369313029,2.0196167131978897,2.36961008404438,0,4.054248011081365,3.922790308478725
19944137,Pro Cleaned & Isolated West Loop Coach House,140919483,Mimi & Paul,,Near West Side,41.882056,-87.659944,Entire home/apt,55.0,3,455,2025-09-19,4.58,1,338,57,R21000075843,POINT (1167623.8774848252 1900330.587686171),13,Near West Side,1.8174678981971353,3.5324170436789495,19.066582618261446,0.9300864145929209,3.5999551548871254,4.339081869571986,0.9913504799931435,1.2065437256909624,0,2.148733944809598,2.445518907905013
19947376,Spacious Vintage 3 BR in Chicago's NorthCenter!,141373153,Lin,,North Center,41.95626,-87.67739,Entire home/apt,110.0,2,215,2025-09-14,2.19,1,323,33,R21000075461,POINT (1162666.2270757344 1927333.8257753898),60,North Center,7.870666477422426,8.2079044827141,13.013384039036156,6.318964582522775,9.653153734112417,10.392280448797276,0.8347682874911774,2.1176040634183373,0,1.8316636517271883,3.9553954550664217
19952780,Come Together in This Vibrant Restored Mansion near Wrigley,23466594,Ana,,Uptown,41.96504,-87.65423,Entire home/apt,1005.0,2,206,2025-09-10,2.08,1,64,25,R25000130933,POINT (1168940.4091260426 1930582.3634196324),14,Uptown,7.29762776415243,7.634865769444106,13.58642275230615,5.74592586925278,9.08011502084242,9.819241735527282,1.063148639211543,2.571348536106999,0,0.5245324207321895,3.7929027284342385
19964263,Sophia’s Room/Lincoln Park Bedroom/Bathroom,147093889,Sophia,,Lincoln Park,41.91637,-87.65543,Private room,,1,131,2023-12-04,1.32,1,0,0,R25000125072,POINT (1168754.3083584965 1912844.2940561147),33,Lincoln Park,3.97339128764266,4.310629292934336,16.91065922881592,2.4216893927430094,5.75587854433265,6.495005259017511,0.6626508391777706,1.872119035315725,0,1.3902560703919178,1.603255211536507
19969586,Amazing 2 bedroom apartment on prime location,141601907,Emil,,Jefferson Park,41.97027,-87.76887,Entire home/apt,123.0,2,189,2025-09-02,1.91,1,317,32,R22000088292,POINT (1137749.9914415942 1932261.940465731),4,Jefferson Park,13.523005554028769,13.860243559320445,7.361044962429812,11.971303659129118,15.305492810718759,16.044619525403622,0.2971044594332917,0.6715518198020742,1,6.1476153741574375,8.370960293645473
19984762,Caroline’s room/Private Room/Lincoln Park,139094281,Lynne,,Lincoln Park,41.91489,-87.65328,Private room,72.0,1,218,2025-08-28,2.2,3,54,25,R25000125072,POINT (1169343.7512623714 1912309.6129468048),33,Lincoln Park,3.7604890124182653,4.097727017709941,17.123561504040314,2.2087871175186153,5.542976269108256,6.282102983793116,0.7869859902933793,1.871010951577609,0,1.3050191022236413,1.4887876279405197
19998637,Daniel’s Room/Private Bedroom/ Lincoln Park,139094281,Lynne,,Lincoln Park,41.91666,-87.65338,Private room,70.0,1,233,2025-09-17,2.35,3,205,25,R25000125072,POINT (1169311.4199384488 1912954.3873860245),33,Lincoln Park,3.888728740286112,4.225966745577788,16.995321776172467,2.3370268453864615,5.671215996976102,6.410342711660963,0.7668566238761898,1.9317867148189332,0,1.2827792918435656,1.4994145085202113
20026411,Bright Bucktown 3 Bedroom Near the 606,70926675,Bob,,Logan Square,41.916535,-87.673068,Entire home/apt,,3,238,2025-06-08,2.4,1,0,15,R21000060524,POINT (1163953.3041301055 1912866.9683201886),10,Logan Square,4.886966759700392,5.224204764992067,15.99708375675819,3.3352648648007412,6.6694540163903815,7.408580731075243,0.25250445400287747,1.6363362513405364,1,2.273972712083317,2.511674366118876
20053035,Modern Chicago Loft with a Complimentary Garage Spot,117498144,Orel,,Irving Park,41.94364,-87.72912,Entire home/apt,90.0,32,673,2025-05-02,6.81,5,293,1,,POINT (1148628.0567366544 1922631.608812752),46,Irving Park,9.638839465384962,9.976077470676639,11.24521105107362,8.087137570485313,11.421326722074953,12.160453436759814,0.6594443120168451,0.8744913189154995,0,4.630364248718158,5.752465072662815
20148895,Townhouse with Beautiful River View,11162257,Lisa,,Logan Square,41.9315,-87.68375,Entire home/apt,150.0,365,0,,,1,365,0,R18000030281,POINT (1161004.6781343939 1918298.0356072856),10,Logan Square,6.474029881444452,6.811267886736129,14.410020635014128,4.922327986544802,8.256517138134443,8.995643852819304,1.2722567232738933,2.056285468704587,0,2.579044852470309,3.2690430465108946
20176345,South Loop Luxury Lofts,139765116,Jose,,Bridgeport,41.84117,-87.65916,Entire home/apt,171.0,2,50,2021-10-17,0.51,7,200,0,R22000078019,POINT (1167954.3670970274 1885433.49473524),64,Bridgeport,4.0551914773681235,6.291243433589725,21.950594467339705,3.688912804503696,3.918771320388954,2.874642937054071,1.4535874215301197,1.6252141107974338,0,2.8088576875176434,4.718112571964573
20181953,Spacious & Elegant Old Town Duplex,42982894,Robert,,Near North Side,41.90751,-87.63763,Entire home/apt,229.0,2,99,2025-09-14,1.01,1,337,22,R22000092680,POINT (1173625.131382482 1909654.4967588002),17,Near North Side,2.446758651032834,2.78399665632451,18.437291865425745,1.972406572203644,4.229245907722825,4.968372622407685,1.6959529845880432,1.7244780837965268,0,0.6321801661497953,0.8210196335868722
20208487,Lovely UofC  Prof mansion great on campus location,143937691,Caryl,,Hyde Park,41.79526,-87.59644,Private room,197.0,1,119,2025-09-01,1.2,5,285,12,R24000114043,POINT (1185188.406772272 1868844.4830343649),1,Hyde Park,7.472424893328042,7.135186888036365,28.356475409786622,9.024126788227692,5.689937636638051,4.95081092195319,0.49105965972373494,0.5928063089168706,1,0.9020628643673466,0.9473130169390424
20227969,Historic campus home UofC Prof owned top location,143937691,Caryl,,Hyde Park,41.79346,-87.59767,Private room,208.0,2,107,2025-09-02,1.08,5,299,15,R24000114043,POINT (1184858.6174185222 1868185.700877055),1,Hyde Park,7.534734136426546,7.19749613113487,28.418784652885126,9.086436031326196,5.752246879736556,5.013120165051695,0.5270996936640024,0.6282757413072505,0,1.0061097047530778,0.9839603234507189
20293109,South Loop Condo on Michigan Ave,3919236,Isaac,,Near South Side,41.86207,-87.62547,Entire home/apt,119.0,32,69,2020-02-16,0.7,1,179,0,,POINT (1177071.768965179 1893123.2620670856),15,Near South Side,1.3369292797269847,3.1080674487417457,22.220979796185567,2.888631174626635,0.7355953355409756,1.1846846916478666,0.4838052054515911,0.6256122219551096,1,0.7673638376221643,2.884167019697613
20294580,Pilsen Apartment for 4 people,47035703,Edwin,,Lower West Side,41.85527,-87.67665,Entire home/apt,85.0,32,148,2025-08-13,1.52,3,274,2,,POINT (1163149.2330188765 1890534.5660972695),54,Lower West Side,3.999142749360798,6.235194705582399,20.074419194578272,3.63286407649637,3.8627225923816284,3.3312452932551615,0.4576440452643182,1.4748949128386846,1,3.441972811163732,4.361109285414826
20319676,"★2BR WICKER PARK★ Near groceries, train, nightlife",50234199,Ann,,West Town,41.90717,-87.66837,Entire home/apt,118.0,1,394,2025-08-12,4.02,1,105,34,R19000042286,POINT (1165258.4146902973 1909464.233027901),11,West Town,3.995329287639911,4.332567292931587,16.88872122881867,2.4436273927402605,5.777816544329901,6.516943259014762,0.6894428590700211,1.498623676142495,0,2.1822831835251404,2.3271685788211145
20360882,Historic campus house owned by U of C Prof,143937691,Caryl,,Hyde Park,41.79486,-87.59768,Private room,183.0,1,62,2025-09-01,0.64,5,304,6,R24000114043,POINT (1184851.5248749317 1868695.8293217495),1,Hyde Park,7.436775615918018,7.099537610626342,28.3208261323766,8.988477510817669,5.654288359228028,4.915161644543167,0.5440099219483459,0.6391501539444648,0,0.9717511903011421,1.0023179563204614
20361494,"Edgewater, private, charming coach house 1 (of 2) Licensed by the City of Chicago 2209375",40281169,Kate,,Edgewater,41.98546,-87.65906,Entire home/apt,131.0,1,147,2025-09-03,1.55,2,298,21,2209375,POINT (1167568.2552341924 1938013.1382529272),37,Edgewater,8.964849113611722,9.302087118903398,13.637649113166535,7.413147218712071,10.747336370301712,11.486463084986573,1.4333458793746525,2.2604497919385222,0,0.4108596524724322,5.193480857476644
20378811,"3BR Heart of Wrigley, 5min Walk to train & Wrigley",1597671,Naomi,,Lake View,41.9456,-87.65285,Entire home/apt,442.0,2,130,2025-09-14,1.32,2,141,23,R23000104034,POINT (1169371.9696415602 1923501.3321571935),25,Lake View,5.874788412266715,6.21202641755839,15.009262104191867,4.323086517367064,7.6572756689567045,8.396402383641565,1.9132541477588234,2.6996619632751226,0,0.7930992406925372,2.5823865194285838
20379610,OHC Gorgeous Huge Studio Apt Steps to Blue Line,5228189,Matthew,,West Town,41.89484,-87.65493,Entire home/apt,103.0,2,368,2025-09-07,3.77,18,322,32,R18000030294,POINT (1168952.4410144489 1904999.8249068514),11,West Town,2.4501712487760496,2.7874092540677258,18.43387926768253,0.8984693538763995,4.2326585054660395,4.971785220150901,1.0934086062978006,1.3919408303300254,0,1.6968043664328138,1.7828663555513269
20381591,Beautiful Two Bedroom!,54646953,Benjamin,,Lake View,41.93741,-87.65639,Entire home/apt,126.0,2,368,2025-09-09,3.8,1,230,50,R24000116226,POINT (1168432.4946802238 1920509.2470097668),25,Lake View,5.486036483082959,5.823274488374635,15.398014033375622,3.934334588183309,7.26852373977295,8.00765045445781,1.525323995898814,2.520018473907175,0,1.111792943304497,2.2701756239604003
20406582,Cozy Apartment with Free On-Site Parking,8480922,Samuel,,Albany Park,41.96796,-87.70787,Entire home/apt,98.0,2,521,2025-09-21,5.37,2,318,54,R23000099918,POINT (1154344.5260797753 1931535.3656057697),7,Albany Park,10.24249239150178,10.579730396793456,10.6415581249568,8.69079049660213,12.02497964819177,12.764106362876632,1.5753966752863975,1.780857448991313,0,3.147716032757956,5.653407519210802
20419957,Entire garden level in Wicker Park Mansion,3573488,Kristina,,West Town,41.91002,-87.67337,Entire home/apt,175.0,32,10,2018-06-14,0.1,1,159,0,R23000096720,POINT (1163889.3768644766 1910492.263498283),11,West Town,4.4493194952540565,4.786557500545733,16.434731021204524,2.8976176003544065,6.231806751944047,6.9709334666289084,0.5591642519040956,1.491083486439566,0,2.389605055799431,2.545979286747346
20425593,Midcentury Modern Lakeview 2 Bedroom Apartment,5164564,Michelle,,Lake View,41.93476,-87.6504,Entire home/apt,308.0,2,176,2025-09-18,1.8,1,248,25,R24000113486,POINT (1170069.9526942703 1919556.5065611824),25,Lake View,4.995468592433176,5.332706597724852,15.888581924025406,3.4437666975335257,6.777955849123166,7.517082563808027,1.5235824934125601,2.581155093186701,0,0.854272081463439,1.9218849443996098
20427016,Humboldt Park House (no parties),38481821,William,,Humboldt Park,41.90927,-87.71204,Entire home/apt,,2,235,2023-10-16,2.43,2,12,0,R21000072735,POINT (1153365.4906520215 1910140.3470331708),49,Humboldt Park,6.375828917099297,6.713066922390973,14.508221599359285,4.824127022199646,8.158316173789288,8.89744288847415,1.351472397125759,1.547486730150321,0,4.34429142150093,4.534149427746314
20438390,The Lodge Chicago,109145304,Shelby + Bob,,Rogers Park,42.00062,-87.66953,Entire home/apt,181.0,2,171,2025-09-15,1.74,1,55,27,R21000071803,POINT (1164678.8846183552 1943515.2971260096),3,Rogers Park,10.554153941058603,10.891391946350279,14.132495374008432,9.002452046158952,12.336641197748593,13.075767912433454,0.6954328097129385,1.7571960010512278,0,0.669373034260481,6.3630747147871975
20454673,"ChicagoTreasure, Art Gallery w/Parking",47720848,Donald,,Lower West Side,41.85682,-87.66666,Private room,68.0,1,227,2025-09-22,2.32,2,18,39,R23000103544,POINT (1165866.421555725 1891120.3547228589),54,Lower West Side,3.3735788928384975,5.609630849060098,20.478093420195517,3.0073002199740695,3.2371587358593277,2.927571067637914,0.9461170876436032,1.3507671249811541,0,2.916086001148937,3.9624753700292574
20458572,Entire House/United Center  /Garage-Walk to Train,25715675,Joyce,,Near West Side,41.87757,-87.67584,Entire home/apt,160.0,3,515,2025-09-21,5.25,10,118,58,R23000112369,POINT (1163307.6636096472 1898662.3297731213),13,Near West Side,2.429787774621703,4.665839730843303,18.56507580725231,2.0635091017572753,4.101461965896261,4.8405886805811225,1.0235916688557358,1.4102363930349602,0,3.0197852909858898,3.292990747472808
20489897,The ModernFarmhouse Chicago-Near Downtown Chicago,35096616,Funmilola,,Kenwood,41.81396,-87.59509,Entire home/apt,163.0,1,30,2025-08-31,4.71,1,327,30,R24000123941,POINT (1185498.0017991639 1875661.8244160875),43,Kenwood,6.239897174610109,5.902659169318433,27.12394769106869,7.7915990695097594,4.457409917920119,3.7182832032352575,0.3763351890505078,0.9818057617109995,1,0.37170068424927144,1.7636687168933318
20497895,Spacious basement-level apt near Wrigley Field/CTA,146333051,Lloyd,,Lake View,41.95227,-87.66934,Private room,65.0,2,393,2025-09-16,4.0,1,175,36,R17000019251,POINT (1164867.0984649495 1925896.7183368856),25,Lake View,7.181655335808913,7.51889334110059,13.702395180649667,5.629953440909263,8.964142592498904,9.703269307183765,1.1273348572836077,2.245671390529893,0,1.4995968022926576,3.471561097675386
20498813,Andersonville Cozy 1 bedroom basement suite,146342995,Sue,,Edgewater,41.98025,-87.67236,Entire home/apt,,2,311,2025-09-20,3.27,1,222,40,R22000077843,POINT (1163966.9476681564 1936086.400037463),37,Edgewater,9.282002399704872,9.619240404996548,12.59067074545817,7.730300504805222,11.064489656394862,11.803616371079723,0.8417540223014459,2.1454991886969417,0,1.164186170947498,5.148944408284429
