id,Cluster_5
832851395489863197,0
833284728623688460,2
833411324472756978,0
834154510098180933,0
834288904236760884,2
834625681430286121,0
834736167623129016,0
834849801853132851,2
834954569986827745,0
834985028869992919,0
835410998810832575,0
835622439521407464,2
835723640904788938,0
836107571644297879,0
836112928860519418,0
836120781617232751,2
836498950311959624,2
836782194065722277,0
836887784531029634,0
836990389915065775,0
837055212890041785,0
837119558217187857,0
837129757536564907,0
837171839162275677,2
837651273534264559,0
837654001202334074,0
837659616246978644,0
837796526847874975,0
838125655658022105,0
838238125450257841,0
838689973912642220,0
838842840540884922,0
839201761909683221,0
839218835205937508,0
839689597459642524,0
839703322984784557,0
839711345177916500,0
839725681928791729,1
839771592578457127,0
839844389002713421,0
839864768220749471,2
839894873570616302,1
839896538843378470,0
840427868506248683,0
840437133182080182,0
840548866970800543,0
840681511842586631,0
840709362315832755,2
840714681196454177,2
840721359660109298,2
840730480966735071,2
840885374558932170,2
840887469414002508,0
841275905426651420,0
841456778849150827,0
841470096685898619,1
841470846225476229,0
841494990111499700,0
841554694056324771,1
841653025955157554,1
841936404963037569,2
842193665210357079,0
842200217049516969,0
842203175224828183,2
842221658848190882,0
842311097895369481,0
842740048010437980,0
842749728060157787,0
842773426769995380,0
842816582493215704,0
842879825929468984,0
842980541370347260,0
843028644486260666,0
843359859423747623,1
843363792290207058,1
843367130852015100,1
843662826998729515,2
843717931038778177,1
843723461454190233,0
843839624399626666,1
844180940631891272,0
844199899790461053,0
844341785896722119,2
845630127026134316,2
845798863461567579,2
846216471589763319,2
846283820544298090,0
847106845472806533,0
847192738485309695,0
847238537736791747,0
847370053184181700,1
847393611138706973,2
847586523954020563,0
847825159250157798,0
847830236387301505,0
848179166474321942,0
848326436070591181,0
848473435359340191,0
848528220657588295,0
848586552420970104,0
848659664772181308,0
848686323393976699,0
848697836662635757,0
848783157994318942,1
848823504564754000,2
848982732370093638,0
849580927818399066,0
849587105956871776,0
849900737008649278,0
849968138671103633,0
850226601621268113,2
850279335753487796,1
850893661205743382,2
851445222944778050,0
852321564017044286,0
852324441790108863,0
852898501736077137,0
853539824874139802,0
853599394666049715,0
853610740524849113,1
853848485359778128,0
854222884197878937,0
854332684291409436,0
854533832293417361,2
854579524905866500,0
854838829532805248,2
855057258065037120,0
855099989384899334,0
855178518937083755,0
855376203394835115,0
855678022513997841,0
855686503709210948,2
855756311859188826,1
855793496096661543,1
855828343232989376,1
855957811810607023,1
855992077852850944,1
855999780840293282,1
856059776143534166,0
856080991268335070,0
856467809893977646,0
856623501806058171,0
856685275666500590,0
857286894309411023,2
857897314396385090,0
857919831773530996,2
858045090931060087,0
858106736841519114,2
858155471219612792,2
858606588258932755,1
858703236133238528,0
858774110188496351,0
858774390888375065,0
858785227989913028,1
858920029791793458,0
859323906970385877,0
859347500083030819,1
859506987389521859,1
860195499625473435,0
860214782884758417,2
860929722137588376,2
860941672644448133,0
861418729016993006,0
862023955300889411,0
862168546136138144,0
862919192998753246,0
862924603981060307,0
862934347449841867,0
863045985437003762,0
863182382072254344,0
863194390325837220,0
863636371747014418,0
863691219097429910,0
864102419716009980,1
864468892539701928,2
864527642059448923,0
864678201599352230,0
864717656930745311,0
864802925328873602,0
865111955592268477,0
865359577497782592,0
865887464040028165,0
866592893678443205,0
866658352968565189,2
866750471253080309,2
866916481195578374,0
866934987567728953,0
867246577438703595,0
867391291341640738,0
867393727443549310,2
867478558835439380,2
867482915989142375,2
868075243974482141,2
868465022719822037,2
868475899478993572,0
868479328856816706,2
868626170726003858,0
868631342820982306,0
868822636678763616,1
869171009957078252,0
869521206125197562,1
869568105657919141,1
869629465773314100,0
870171985949477977,0
870947328157412960,2
871168007617851047,0
871295168030647381,2
871556379122079264,2
871704134665304671,0
871723429809670757,0
871771610794809480,0
871812066093206518,0
871907172181842739,0
872075732208775750,0
872539086831079179,0
872583654225293161,2
873159647913423434,1
873159658220492277,1
873178387278861832,1
873296328560041690,0
873418519531308650,0
874055052093127167,0
875409205851931422,0
875469008216961892,2
875474837499200684,0
875813802496264458,0
876055023387126629,2
876460369207261687,2
876674873427823758,0
876712651291261486,2
876909021755239519,2
877441853714388758,0
877561641890997681,4
877657403587993289,1
877739471729912742,0
878104893587120556,2
878208604809836365,1
878232910021909634,1
878248077330414785,0
879035468285610750,0
879041421089228747,0
879239088409080521,1
879280682666693862,0
879608511172889601,0
879989032852532095,0
880466579633036096,0
880516430162106428,1
880516989957619978,1
881065808297939047,1
881358620875977025,0
881493946414606811,1
881501234757439024,1
881758482387105946,2
881956026361535887,0
882058405823900831,0
882129239375998594,0
882186352794962538,0
882212649694134413,0
882409852732328510,1
882483449809358247,0
882498249324146262,0
882518314810628634,1
882794700994439691,0
882831177126829967,2
883045183879489124,0
883137402588150429,0
883149318101517996,0
883432475221605078,0
883478455662104871,0
883501499698672837,1
883545643482655632,1
883617605151757675,2
884049933896242006,0
884208947873631974,1
884315758441746843,1
884488646539076768,0
884951679986490906,0
885104325159968410,0
885110514696247236,1
885315799445182066,0
885364362467911717,0
885668376257061168,2
885767542283284167,0
885843923967649226,1
886216778024388990,0
886502718457112534,1
886673555577985294,0
886760623742332015,0
886768668260097617,0
886872247715058143,0
887149600567104079,0
887262473629708724,0
887569464410373355,0
887647069063728556,0
887657375154296515,0
887659847872760176,0
887683905867915239,2
887884578137379510,0
888302782916954401,0
888384213321865016,0
888412962571500107,2
888628726797097464,0
888970033466730041,1
889022995844018903,2
889292910009850488,0
889363292218853615,0
889712285509752503,2
889756069569763423,2
889875107763870675,0
890660274564441782,2
890820018010863010,0
891507933940492092,0
891944139791116055,0
892300665013090229,0
892599651742390800,2
892692713809959398,0
892860691556845982,0
892923767423038392,0
893004246694837011,1
893347817779329722,0
893410167893705135,2
894323828435803423,1
894330594462035934,0
894347541564904373,1
894490633554738241,1
894774932883016783,0
894888182131216687,0
895079045075282991,0
895554734730702580,0
895994885036649235,0
896622548424447244,2
897040971540183175,0
897112829039880213,0
897365153497672853,0
897417528609036533,0
897542181554372210,0
897751089784730313,0
897831204090859929,0
897833280347435563,2
897917748902312174,0
898466186903072118,2
898543788176777504,0
898579588980226861,1
899155407352514427,0
899292016907591427,0
899370629988417105,1
899496155500753527,2
899544156282323531,0
899570857858967003,0
899570869013091129,0
899896319161551202,1
899901873122881376,0
899902784262456371,2
900273084979590877,2
900664326551405325,1
900780652938010521,0
901677059567040702,2
902010626468811080,1
902095290928524684,0
902103049718395074,1
902142120588141891,0
902145091833204001,2
902273812442510813,1
902288828828636529,0
902377066235617518,0
902523889118644516,2
902824722083346695,0
903081205636636005,0
903169242383119644,1
903591422099598338,0
903818441033819418,0
904234320459893593,1
904376450165385857,2
904418978771117050,2
904618469567962173,0
905061654202270134,4
905062061591633051,4
905062144960239366,4
905062563622166187,4
905062664900490210,4
905063503492183947,4
905063580217104742,4
905063705455501417,4
905064058428432388,4
905064212562396056,4
905064695316701662,4
905073165997588103,0
905079624069976498,1
905953984552276870,2
906087590871201823,0
906125920606364571,1
906409545154089516,0
906418845295635367,0
906547707773436357,0
906706795051864773,0
906726971896064888,0
906735457944413780,1
906802117186627137,1
907138251562451758,0
907159283163297665,2
907264543028348019,1
907306273104125830,0
907315274490007987,2
907388547740495271,0
907432502225345917,1
907444313104296580,1
907458879966031819,1
907475998974766052,0
907890802430849926,0
908128997230207425,0
908291853914544842,0
908710283829772383,2
908745761186788374,0
908754869087029201,0
908761754496201687,0
908765197821047767,0
908770008164516239,0
908819647156393784,0
908824861521419564,0
908976839770918543,2
908978514210836588,2
909113424985120708,0
909578658283378016,2
909591160735424661,1
910074028570655881,0
910135278436646084,0
910258989284341492,0
910446177868506270,1
910446184986141564,0
910737851830178728,0
910867963712347553,2
911003217128528192,0
911708707673479585,0
911883653190403875,0
912190335524249561,1
912253370970448123,0
912347557984790526,1
912397711519213633,1
912500297664912395,0
912522013503536290,0
912674387121598284,0
912885678182642961,2
913148870475206987,1
913162040478577071,1
913186958646564902,0
913749252939177162,0
913847216036583256,0
914018747047650657,1
914667559734022176,0
914707875440241881,1
915164671501431449,0
915216880800481965,2
915370265035854201,0
915471464535160138,0
916037966784835718,0
916058668836854207,1
916068756723413501,1
916519697215774767,2
916658122724773865,1
916773154920005655,0
917160370919077890,0
917237913058067472,0
917275668634888013,0
917294757690602460,0
917436466621451250,0
917437798709572810,0
917612454755858521,0
917654077150035379,2
917685628877003189,0
917712480410294812,0
918176450141784932,0
918201474026282979,1
918209006228287352,0
918528521729892810,0
918849406594871841,0
918910993555179394,1
918954691553284666,1
919063331751900827,2
919459461279702440,0
919460707453602335,0
919702078476103189,0
919774791415993184,2
919828414432387669,0
920122490571777905,0
920323916793806757,0
920338590850778266,0
921647918890245463,0
922359021812322766,1
922676754297614917,0
923183837534655508,1
923190097747709369,0
923305712535273081,0
923324284741539303,0
923359726319388514,1
923431067443369152,0
923981443138332796,1
924132293299250263,0
924140192659774581,0
924203651424238737,0
924615750437109038,0
924939734387297120,2
925052985914700295,0
925280844226539129,0
925411948808477755,2
925556261351906598,0
925715499269501550,1
925948357964558353,0
926003507039426364,0
926109884132328314,2
926236733948602403,0
926299988814677474,0
926930442467627347,1
927443574197415799,0
927569818160732269,0
927801426800709369,2
928804582269430267,0
929029220989877937,0
929101556405194528,2
929107879611514871,0
929115857035872312,2
929185875236631628,0
929220018769945029,0
929232712729258238,0
929716689223008024,2
929881378429995802,0
929960937300024726,0
929984030325242056,0
930104688129501068,1
930516548753160772,0
930691208522941000,0
931380267278138074,0
932046201339398531,2
932123301754308451,2
932529709072977891,2
932544758349186381,4
932548702047898930,4
932550679320473663,4
932551566662962926,4
932552950375092103,4
932554026259557817,4
932555188002494926,4
932638550832538536,0
932687818991252572,0
932715382817929341,0
932890285662394649,0
933355342404502923,0
933966507862102380,0
933970988754637851,1
934014793160952933,0
934066623929272163,0
934182154632932625,0
934346385651190135,0
934631082343014056,0
934760584015867463,0
934823060637501054,1
935459998451079421,0
935779337743496316,0
936015844848598560,1
936470731807712618,0
937005666392379428,0
937525937855444747,0
937629276411292143,0
937794550277689154,0
937838887006591990,0
937881001174655810,0
937924535998862317,2
937957375417924447,2
938020847086483781,2
938078824576241606,0
938223813938965974,0
938243412414162988,0
938327220292651462,0
938454186694611553,0
938458858322796146,0
938609141427706305,2
938967363379227372,0
939384118010210371,0
939401148857776968,0
939687528324696640,0
939742821804191755,0
939760869668075579,0
939771509006389406,2
939795816622522985,0
939880858971577429,2
940173538387146957,0
940179915626035791,2
940417907294837094,0
940563795661048271,2
940646180492591536,2
940763505789746731,1
941231194429802379,0
941941413832717205,0
941966459267198958,0
942045428572943460,0
942277749731948573,0
942286996749927543,1
942287720036315603,0
942304346230048564,0
942321347564298628,0
942592783814606468,0
942678366214497471,0
942710076839528524,4
942710721858261250,4
942711376335581194,4
942711907926709283,4
942826554375091343,2
942839181511659384,2
943347912568510519,0
943350688537048414,0
943404865074799612,0
943480956651590901,0
943546735381736371,0
943589569012742676,1
943598227875987058,0
943627019938676527,1
943652415280278639,1
943661752071726579,1
943669610601675031,1
943711818507563017,1
944098429214367005,0
944114254714421453,0
944124188023865850,0
944124230648097655,0
944124263006454777,0
944124311890821852,0
944178460766303499,0
944199588115611657,0
944304071727896369,0
944774913547633093,0
944954148541326082,0
945055239242575931,0
945257250578508889,1
945514564163690090,0
945637309318614196,0
945969361864175386,0
946230712428398668,1
946246808814878745,1
946252317456837999,1
946257037391119271,1
946342407326967504,1
946562224628344160,0
946651002906978369,1
946948795869099240,0
947090612500128855,0
947435095334106283,2
947581269026310419,0
947741672309816791,1
948073378669236963,0
948174944305524456,1
948188116434450197,1
948194364672685048,1
948385533066604943,1
948506948618220916,1
948571208847617317,0
948802577160716526,0
948807522571127459,1
949197283155584669,0
950045929169892039,0
950065846139779573,2
950139059189399624,1
950158144791759996,1
950263225371489087,1
950632941606379851,0
950815922184111914,0
951056034323808676,0
951554213240063822,0
951896407126397287,1
952322435153505860,0
952364778612506804,0
952779676384719562,0
952834179407110318,2
952860481233907927,1
952914844170942996,0
952983506198471318,1
953015761932664098,0
953506407405521475,0
953665326931235956,1
953694919611588142,0
953698536801561183,0
953707956523479521,1
953713807807084012,2
954193016255338306,0
954396051180063078,0
954407125778300257,0
954440146699385093,0
954631482828782423,0
954985942589756240,0
955190634465301173,0
955258040528898522,0
955302852404139972,1
955311266515703388,1
955452935354669394,0
955630429287160164,0
955808905318536019,0
956005013785068867,2
956586548065375235,0
956631172832530257,0
956816623768702059,2
957088512113568573,0
957104939507924328,0
957116437491258474,0
957427481018832213,0
957466095208648293,0
957513758043217551,1
957820984411494338,0
957853825395068253,0
957993208500437011,1
958108959268052600,1
958112700377505402,0
958116598977972819,0
958176890537691747,0
958748653397696305,0
958848887231807179,0
958906309009493933,2
959066269543855500,0
959178306866388591,0
959179162621184236,0
959227872661490794,1
959464987317554041,0
959487442352360150,4
959571337675133653,0
959712797328042286,0
959931405975444672,0
960123019797576508,0
960158967188957338,2
960263648165502237,0
960287083603386415,0
960952372339129856,0
961553004583891376,2
961820078290644197,0
961831070840090734,0
962349839760085091,2
962572639880769401,0
962973538149687255,0
963069594096249740,0
963133548021652179,0
963331552973443674,0
963685136094121934,0
963701505055635229,2
963740164148759807,1
963849242265343658,4
963923803461918421,0
964405578667249957,1
964552002835515790,0
964772031713891267,0
964826062062035798,1
965210760580826273,1
965967215198005689,2
965988700762195395,2
966002292727231451,2
966131842734816579,1
966148804844532645,0
966341367269652554,0
967317432760609494,0
967409998575325875,2
968037086260126472,0
968097358507575917,2
968139779528332197,0
968319771367582441,0
969159516611516032,1
969436040740773716,0
969450026057143973,0
969756474379333345,0
969768212770420822,0
969770340596412895,0
970238366673217357,0
970240664029000583,2
970295426437880124,4
970333666917721908,0
970339745183836934,0
970364880152686433,0
970390120326033933,0
972011959303805892,1
972041880181560435,2
972689084201693273,1
973142993811034666,2
973692467290595787,0
973831720936702081,2
973903636912438854,1
974143564029685591,1
974518759838488145,0
974738343906554902,0
974786333031073725,2
974812916944535155,0
974820853189859012,0
975038581146287656,0
975266361516802437,1
975331272734165295,2
975474027920930068,0
975595887036471791,1
975802849898108433,0
975806375396218857,0
975971116134741616,0
976060968448290168,0
976106807063239067,0
976216845304671824,0
976753910696675016,0
976998614768513719,2
977144971555557664,1
977980712187801208,0
978198160675635304,0
978230041428628189,0
978253016018696339,0
978397894206180234,0
978463124281550987,0
978542250158238733,0
978572840391078096,0
978916872596928484,0
978917688912469497,0
979028852250909169,0
979117187791196537,0
979154905534491998,0
979156426870612692,1
979262522860648784,1
979372636395239307,1
979498710058505416,0
979500710213710175,0
979501367221518576,0
979536948521188472,0
979640830588596986,0
979650669631424404,0
980402385932692294,0
980583175704259146,0
980633130019975644,0
980667439650670827,0
980715889534033387,2
981143820176565547,2
981263020029348689,0
981299298711736378,0
981379900691214951,0
981535428432836050,0
981737896094261278,2
981766182166814229,0
982047472898615918,0
982130633417841549,0
982279094990740826,0
982799645715267248,2
982838991729286923,1
983001032854485556,0
983337810103355725,0
983343995333683082,0
983416938650707865,1
983470790158014465,0
983835569734671399,2
983869501052977635,0
983924810658999469,0
983928337735608768,0
983931226851014355,0
983935111746109244,0
983937828106440192,0
984022031001990537,0
984047990844413639,1
984091539639487961,1
984361761410056499,0
985403728030502292,0
985462509014063833,0
985476241867677223,2
985505888827984205,1
985576475155209158,2
985637377620099597,0
985644987503681619,0
985693847092644089,2
985976215236642076,0
986150561562100137,2
986234545514648179,2
986248720240379523,0
986327566594124252,2
986466892705946127,0
986506494201174703,1
986931288053955184,1
986931288270055026,1
986931494070959832,1
986931497276517560,0
987930050369288890,0
988351517676781590,0
988559422123922522,2
989185425565820853,0
989773092885458658,0
989800690897281857,0
989852379117318851,2
990084468122202428,1
990532335036484448,2
990635231287531532,0
990639020469572137,0
991358023776720295,2
991389708861768376,0
991623785531977440,0
992072610188719544,0
992586867429228073,1
992792110085478641,0
992815722104236376,1
992868238033813899,1
993055932035942460,0
993548111492821773,0
994223686718670828,0
994333546929452791,1
994334034943229256,0
994376432971527976,0
994805854316916295,1
995001034813044216,0
995682547534138535,1
995788043164689080,1
995797378399159037,2
996259576557083493,0
996585296771700263,0
997143449000174498,1
997376671900320269,1
997726639485873397,0
997793881846593996,2
997908215520829203,1
998028914985819143,1
998533689152056607,0
998537233993248035,0
998575092318181185,0
998578246097654202,0
998581515329267729,0
998600450922814868,0
998710344671298575,0
998714400308798401,0
998722448161736327,0
998726909433339601,0
998732033813893624,0
999188542912186222,0
999194511378861707,0
999199383091998918,0
999214500412295004,0
999221300295088630,0
999225816350419653,0
999230791152312100,0
999235911062987747,1
999240342598836211,0
999244011470337820,0
999248574594108699,0
999253326109382592,0
999257649165646711,0
999302410406719946,2
999917012029114193,0
999955220930959622,0
999960299951243509,0
999981276249965617,0
999990253135420490,0
1000018146718269696,0
1000023572440446781,0
1000068661682387599,0
1000071427632382596,0
1000108199971755752,0
1000115108300320786,0
1000136186952796639,0
1000150966265954965,0
1000162236702710623,0
1000208213388959451,0
1000316159112600726,2
1000638599625172847,0
1000697794721640829,0
1000799530108885280,0
1000811217854592600,0
1000908118739582806,0
1001007129253096858,2
1001034193269007286,0
1001317476385016787,0
1001318211398050461,0
1001986362001539132,0
1002402999386863286,1
1002497809694952894,2
1002841811177169587,0
1003017801713857713,0
1003033063259387066,0
1003380569165402970,0
1003572284273653706,0
1004007883858102694,1
1005023893706019153,0
1005024790781481300,0
1005025429750720933,0
1005060982055531595,0
1005212195039655606,2
1005331139897368935,2
1005843819844526519,2
1006364732457000889,0
1006525377158882793,1
1006534073874196086,2
1006828167621911546,0
1007561701884511617,0
1008174352776184681,0
1008537544742721511,0
1008603478686165024,0
1008667703806508314,0
1008774238956610960,0
1008790461186412137,0
1008831968591715198,1
1009161152024899200,0
1009670562955619911,1
1010257691109275056,2
1010284246944800396,0
1010288390039955077,2
1010625312610977426,0
1010626200952167045,0
1010761178995132588,0
1010907451956346020,0
1010988814363994108,2
1011012365610355786,0
1011528645761118062,0
1011547672609056242,0
1011651861018147042,1
1011737937458714939,2
1011799929975496158,0
1013255877387797430,1
1013740095680745364,0
1013774030298741786,0
1013860280974542237,2
1013919528737643951,1
1013923839185827043,0
1013924247312236054,1
1013925734385917823,1
1013927633997323682,1
1013933535525658019,1
1013945456797879884,1
1013947724639494037,1
1013948925131806540,1
1013949370128829090,1
1014021414393276392,0
1014040432439844931,0
1014269625620384964,1
1014293993652581595,1
1014296084860575865,1
1014385690915233985,0
1014551701794618935,0
1014571233677393537,0
1014772825728443646,2
1015316304467261640,1
1015321988519602489,2
1015406132816015238,0
1015501910732476785,0
1015901850436676614,0
1016719890844558489,0
1016941210281489969,0
1016969733584680650,0
1017283619173732022,2
1018493273601155139,0
1018741655417489265,0
1018882917680798113,1
1018936298993734881,2
1019331705865483537,0
1019577498917299087,0
1019620660679221852,0
1019723531349626080,0
1019911615265112076,1
1020115215865200343,0
1020501574851822888,1
1020506409818245909,1
1020603777261897594,2
1020619316443796267,0
1020631399344603430,2
1020842123803674473,0
1020844640580456072,0
1022068498583822549,0
1022437489810388874,0
1023437690989920007,0
1023984587355004616,1
1023988842821692174,0
1024017293697546479,1
1024020973283184586,1
1024029262532076885,1
1024033341148566281,1
1024692914359840449,0
1024740688085376805,0
1024962757174077406,0
1025226341120749413,1
1025226398921381361,1
1025226455798582194,1
1025226509285940393,1
1025226558564994312,1
1025226609528802534,1
1025226660064314184,1
1025226715082495393,1
1025226766918648390,1
1025226822544125210,1
1025227475990806457,1
1025227523201353015,1
1025227575674011084,1
1025227627061614781,1
1025227677352430422,1
1025227728504537929,1
1025227778231748258,1
1025227829922947095,1
1025227927958648139,1
1025229388054028280,1
1025229440062509671,1
1025229490793508323,1
1025229541817372866,1
1025229590791376081,1
1026006821119489840,1
1026018819983920640,1
1026022493362583373,1
1026025481900077695,0
1026032669341036769,1
1026035075481331527,1
1026037885697614966,0
1026041816093784262,1
1026045296561740990,1
1026048651193227442,1
1026050961538018737,0
1026130488259569779,0
1026134493337229516,1
1026199830159458696,2
1026221631886644257,0
1027034100540106799,0
1027153704777841190,1
1027433735256072241,0
1027756498632544593,0
1028193257529692820,0
1028397038137814793,1
1029687426247079475,0
1030081423205436620,2
1030421287623088909,0
1030669675835671529,2
1030738076956919530,0
1030971481513401994,1
1031507631455500630,1
1031783398888037859,0
1033670978472227539,0
1033966796098187818,0
1034019964859804078,0
1034164174185264021,0
1034988224932460622,1
1035756140141144614,0
1036306388383552246,0
1036326380901507111,0
1036926828449835010,1
1036927065089586235,2
1036962690403731979,2
1036980073608188972,2
1036988717682858545,2
1037088062633530192,0
1037356236988484598,0
1037514647272206164,0
1037649592048706727,0
1037656029913150107,0
1037701992346144341,1
1037706380595961537,1
1037885144146862104,0
1038422185491342656,2
1039207449856901011,0
1039296211983393313,0
1039834005449880717,1
1039878204197723453,0
1039931710255343620,2
1039970505499984938,2
1040407067866317727,2
1040549377928690052,2
1040565117499557631,0
1040724303268131599,0
1041082499739771970,0
1041083205660272749,0
1041220523551238802,1
1041323557878464311,1
1041985693140299441,4
1041987596606321733,4
1041991107700051633,4
1041994120347570469,4
1042174615811497221,2
1042742400699611328,0
1042780151260089532,0
1042871048857077991,0
1042909062401694313,1
1043130329310137291,0
1043557373266112843,0
1043658910255325444,0
1043747209962265051,1
1043747210042281391,1
1043747635482118338,1
1044100552150566141,4
1044100722973987185,4
1044100937750721710,4
1044101118881997315,4
1044101297355737959,4
1044101430114593553,4
1044296701223288415,2
1044552122926951163,0
1044584201079194361,0
1044899740131566014,2
1044908124687074157,2
1044930081348552805,0
1045040850955357210,2
1045186641282805256,0
1045744571192116871,0
1045798821824026194,2
1045805458762625890,0
1045888736917380919,0
1046002454403063097,1
1046002454660694809,1
1046189134370118290,0
1046755599184326242,0
1047007556948422253,1
1047547453758794851,1
1047832232015882581,0
1047892221430649283,0
1047903153161626229,0
1048045948317543945,0
1048520286471709331,0
1048589878442346499,0
1048702605585168554,1
1048920643679639674,1
1048920643706290324,1
1048920839779653989,1
1048920850090259426,1
1048920991189474707,1
1048921141239525666,1
1048921142010978151,1
1049311813236720870,2
1049375002942105943,0
1049524409713487853,0
1049551586010513484,0
1049634682399858806,0
1049735510251351807,0
1049738025370925305,0
1049738738757329515,0
1049962329797569567,0
1050025911333988313,0
1050131074829911249,0
1050285261630866283,0
1050363254655317916,2
1050633424721280637,0
1050727126063476074,0
1051545954611001119,0
1052271995185167609,1
1052378051984894897,1
1052407717971699216,0
1052892464676481657,0
1052921638497867990,0
1055202260302584113,0
1055234487004092922,2
1055291087851530909,2
1055343847224272751,0
1055709372897229803,0
1055879756862305595,1
1055927176530261226,0
1056373253628625152,0
1056476855748853237,1
1056530159891934083,1
1056557746960892302,0
1056566992993855357,1
1056576311257507472,1
1056595795605745206,1
1056653383493807183,0
1057288583699943976,0
1058021947933080818,0
1058661881724077438,0
1058668385625426111,1
1058865758697013929,0
1059554742771294988,0
1059980709008219869,0
1060367365602195805,0
1061057150880904467,1
1061059907241759502,0
1061063166781509087,0
1061544242190257116,0
1061562304886176439,1
1061616905863538274,0
1061618900924742619,0
1061670607077451270,1
1061777795705677113,2
1062413754791561965,2
1062420806531938005,1
1062430779075661638,1
1062437906564029535,0
1062450241649653794,0
1062591404095438367,0
1062711926380162122,0
1063003980978335893,0
1064008678363431573,0
1064031374927761020,0
1064571608786111695,0
1064599372290262557,0
1064759719148784948,0
1064816689299604022,1
1065301825272839221,0
1065789316113634299,0
1065875872816015181,0
1065897678174863841,2
1066027257541193902,2
1066063484380313263,1
1066584364783394140,1
1066601634179342708,0
1066608960717826190,2
1066666531438035856,2
1066743998328688918,1
1066965919568896282,0
1067002540846865692,0
1067334470046914809,0
1067348569274047662,0
1067493815768874184,0
1067799274767534761,2
1068170181689190474,0
1068748828013327832,0
1069329619365237510,0
1069532694030139602,2
1069534007976600796,0
1069755537402165477,2
1070276321579852422,0
1070334913386289336,0
1070495857128625891,0
1070530422520914450,1
1070867783590994912,1
1070993603130193408,0
1071049886868535755,1
1071094802536774623,2
1071706232059653623,0
1071713318713307215,0
1071819438893352775,4
1072020378354364543,2
1072468275071375571,0
1073116831466191228,2
1073361553570470976,0
1073362726614889199,0
1073362730570677543,0
1073453803254683327,0
1074779616852312526,1
1074790754737411247,0
1074816194147549668,0
1074885592057658113,2
1074890991147597060,0
1075305534290745755,2
1075305589147845070,2
1075306014677509938,2
1075375833349241683,0
1075456558848060789,2
1075722745819596927,0
1075874603817409630,0
1076154884987788482,2
1076699561715806443,0
1076872836935514166,0
1076924880137633949,0
1076965021087010837,1
1077122359032119881,0
1077129230255655195,0
1077618627285071797,0
1077628696666693941,0
1077754146638612799,0
1078234835862690935,0
1078315976425077482,2
1078401564044987829,0
1079684844211110424,0
1080497455544410005,2
1080682453842309096,1
1080717155154032152,0
1081313860016221853,0
1081398821047220119,0
1081579345673799361,0
1081930635818855837,0
1082117151971429830,0
1082634010692814992,0
1083986920206391425,0
1084872510106286620,0
1084872778656809081,0
1084889496789235664,2
1084890466800372277,1
1084983064670303293,2
1085100797620898518,0
1085517247283879181,2
1085519590283595652,0
1085553407132133091,1
1085582680319560453,0
1085651796995674141,0
1086171219682673076,1
1086376413099496945,0
1086409072458633963,0
1086438389609004707,0
1086577429247420709,0
1086806760811542819,0
1086875242130065571,0
1086875742653562197,0
1087003755127840282,1
1087003939503499255,0
1087015495204804934,0
1087476113744923238,2
1087692655014127916,1
1087712028780555000,0
1087898480712972744,0
1089264974208278770,0
1089288791499404824,1
1089294912502449129,2
1089868494802458748,0
1089925295868656173,0
1090039566462419513,1
1090838224536261826,2
1091292989867465371,2
1091695326590615895,2
1092130870219984552,0
1092147129406271098,0
1092873015836975550,0
1092979870583388038,0
1093035902442204149,1
1093438991271806672,0
1093665306823784761,0
1093743655688112511,0
1094128623924426559,0
1095025225526448228,0
1095075864919612492,1
1095190292234289524,2
1095191324777136388,0
1095246443379369630,0
1095649192318590475,4
1095764013597647283,2
1095802479538227571,2
1095813018290305771,2
1096281193549795032,4
1096288985810391317,4
1096291251445311860,4
1096293912515343817,4
1096296830402724982,4
1096299784324952984,1
1096301042984716029,1
1096307018883599307,4
1096322910651560086,1
1096328609209938703,4
1096410574269495242,4
1096481220816395810,4
1096486406640680136,4
1096488566421101822,4
1096489531826458733,4
1096543637957178820,0
1096613145653353258,2
1096694948122460102,0
1096954547021163083,0
1096954547245870564,1
1096954854131686610,1
1096954854183302342,0
1096955030673525638,1
1096955035030469202,1
1096955062679079480,1
1096955062699410349,1
1096955062828600526,1
1096955062892825985,1
1097232208579355365,0
1097252047398387847,0
1097259340041542405,2
1097754409804963794,0
1097781916315755356,0
1097808237196643572,0
1098044235419813160,0
1098573331852900466,0
1098712083385395796,1
1098712086578535800,0
1098727371277750785,1
1098766127184481983,1
1098781427379131975,0
1098784005542366039,1
1099249407245873418,0
1099361241199819767,2
1099375735787379820,0
1099386894930151445,0
1099468750622660535,0
1099476007547153185,0
1099964001607473059,0
1100244156382052523,1
1100284820318472733,0
1100309181822926579,2
1100491131369231739,0
1100732625010397584,1
1100757663810273669,1
1100795986493822081,1
1100806559571002651,1
1100818815121132975,0
1100831259471382514,0
1100875951200803292,2
1100951752093289075,0
1100998520682446565,0
1101018789908226592,1
1101337883225575738,0
1102165030505901403,0
1102278870040858549,0
1102302299788075769,0
1102307702932268935,2
1102940235534984474,0
1102992341826775127,0
1103040993654792347,0
1103514743605915444,0
1103566796784376250,0
1103638071387165708,2
1103707513671188868,0
1105008188596157541,0
1105080675982323857,2
1105125119192419963,0
1105234749037737803,0
1105758041669560431,1
1105823246504534863,0
1105872383597754881,0
1106601284136906743,0
1106625420163603214,0
1106674459313075293,0
1106854440294479414,1
1106896611524045399,1
1106899051615180184,0
